,src,dest,total_voltage
5734,23013,23015,115.0
5735,40131,40147,138.0
5736,13183,13305,115.0
5737,20091,20045,115.0
5738,37015,37187,230.0
5739,13315,13277,230.0
5740,40133,40109,345.0
5741,13301,13125,126.97699408284024
5742,19043,19065,161.0
5743,13137,13139,115.0
5744,54065,54003,138.0
5745,12039,12077,69.0
5746,24021,54023,500.0
5747,39057,39027,345.0
5748,13077,13293,230.0
5749,13283,13167,66.7628595569597
5750,38059,38057,230.0
5751,20021,20099,161.0
5752,37081,37151,230.0
5753,36119,36087,345.0
5754,13015,13227,115.0
5755,13171,13255,115.0
5756,42047,42065,138.0
5757,55093,55033,69.0
5758,55091,55033,69.0
5759,40115,29145,69.0
5760,55011,55091,138.0
5761,45027,45085,356.97699408284024
5762,21049,21161,345.0
5763,21185,21223,483.0
5764,18095,18097,345.0
5765,55011,55035,161.0
5766,29041,29195,161.0
5767,33015,33013,115.0
5768,13015,13129,115.0
5769,55091,55093,138.0
5770,39131,39145,138.0
5771,72053,72119,115.0
5772,12053,12101,230.0
5773,01009,01127,161.0
5774,51175,37131,230.0
5775,54051,39111,138.0
5776,19165,19085,69.0
5777,40135,40101,161.0
5778,40151,40003,138.0
5779,51031,51680,138.0
5780,26075,26091,138.0
5781,46067,46009,135.7628595569597
5782,12007,12001,138.0
5783,21065,21197,69.0
5784,17121,17025,138.0
5785,18121,18167,138.0
5786,40143,40101,345.0
5787,22069,22085,230.0
5788,31137,31099,184.0
5789,27129,27103,115.0
5790,01067,01069,66.7628595569597
5791,36077,36095,169.0
5792,05103,05039,115.0
5793,33015,25009,345.0
5794,29063,29003,69.0
5795,37097,37003,66.7628595569597
5796,54099,21127,138.0
5797,24021,54003,500.0
5798,54079,39087,765.0
5799,55089,55079,345.0
5800,20195,20063,115.0
5801,13007,13205,66.7628595569597
5802,29067,29153,69.0
5803,21151,21067,69.0
5804,17173,17035,345.0
5805,39031,39041,345.0
5806,28021,28063,115.0
5807,42091,34035,500.0
5808,27035,27009,230.0
5809,13305,13001,115.0
5810,01067,01069,115.0
5811,39117,39139,138.0
5812,55015,55139,138.0
5813,38051,38029,115.0
5814,22033,22125,460.0
5815,24001,54003,500.0
5816,72037,72103,115.0
5817,29077,29229,161.0
5818,21123,21087,69.0
5819,29057,29105,345.0
5820,40021,40097,161.0
5821,29173,29137,69.0
5822,13185,13071,230.0
5823,13205,01069,500.0
5824,19141,27063,345.0
5825,40099,40049,69.0
5826,45029,45049,414.0
5827,05069,05107,230.0
5828,47107,47139,161.0
5829,72021,72135,115.0
5830,54047,51027,138.0
5831,40009,40149,345.0
5832,34037,36087,500.0
5833,01061,01069,241.97699408284024
5834,36121,36003,115.0
5835,13121,13117,230.0
5836,51173,51197,934.0
5837,29203,29091,69.0
5838,51191,51167,138.0
5839,22031,22069,230.0
5840,42063,42001,500.0
5841,45059,45007,100.0
5842,36065,36105,345.0
5843,05029,05141,169.0
5844,19187,19151,161.0
5845,54005,54081,169.0
5846,55027,55055,138.0
5847,51143,51141,69.0
5848,26075,26091,138.0
5849,13199,13231,181.7628595569597
5850,28151,28011,115.0
5851,21027,21091,138.0
5852,29143,29207,483.0
5853,54007,54097,138.0
5854,47069,47023,66.7628595569597
5855,34013,34035,230.0
5856,21237,21129,69.0
5857,21179,21215,69.0
5858,21139,21055,161.0
5859,20045,20177,181.7628595569597
5860,39159,39101,138.0
5861,27139,27131,115.0
5862,39019,39029,138.0
5863,23001,23017,115.0
5864,13195,13105,126.97699408284024
5865,29125,29221,138.0
5866,37165,37155,345.0
5867,19119,46083,115.0
5868,21239,21067,69.0
5869,36065,36001,345.0
5870,38051,38021,230.0
5871,21209,21067,69.0
5872,39131,39079,138.0
5873,01057,01127,161.0
5874,39151,39157,138.0
5875,38055,38015,230.0
5876,21093,21059,345.0
5877,42059,42051,414.0
5878,31027,31107,115.0
5879,27115,27025,299.0
5880,42071,24015,169.0
5881,46109,46051,138.0
5882,39125,39137,307.0
5883,22079,22059,126.97699408284024
5884,21177,21107,299.0
5885,13071,13275,115.0
5886,21191,21161,138.0
5887,13225,13153,115.0
5888,13139,13011,230.0
5889,39025,18029,345.0
5890,45059,45045,100.0
5891,17111,17201,345.0
5892,48421,40139,69.0
5893,20055,20093,115.0
5894,29147,29003,161.0
5895,47053,47113,161.0
5896,26099,26087,345.0
5897,47075,47033,161.0
5898,55039,55131,345.0
5899,20121,20107,161.0
5900,26015,26005,69.0
5901,21183,21233,345.0
5902,42051,54077,138.0
5903,13107,13163,115.0
5904,18123,18025,161.0
5905,13137,13311,126.97699408284024
5906,29055,29071,69.0
5907,01131,01047,115.0
5908,01075,01057,161.0
5909,27157,27109,376.0
5910,29083,29101,161.0
5911,22111,22073,115.0
5912,22029,28001,284.0
5913,01133,01079,161.0
5914,20063,20179,34.5
5915,55087,55061,345.0
5916,29165,20103,345.0
5917,47173,47093,138.0
5918,19153,19157,345.0
5919,40037,40111,69.0
5920,29019,29053,161.0
5921,40065,40057,169.0
5922,17021,17051,138.0
5923,54053,39145,138.0
5924,55111,55049,69.0
5925,28133,28135,115.0
5926,39081,54029,345.0
5927,40131,40097,230.0
5928,21231,47137,161.0
5929,34031,36071,66.7628595569597
5930,17085,55065,69.0
5931,37063,37077,169.0
5932,37123,37125,230.0
5933,22037,22063,500.0
5934,19087,19101,161.0
5935,39105,54035,207.0
5936,40065,48197,169.0
5937,20135,20083,238.0
5938,51051,21071,138.0
5939,72035,72041,115.0
5940,42051,42129,169.0
5941,42049,42121,115.0
5942,29135,29053,161.0
5943,13023,13091,115.0
5944,51003,51009,126.97699408284024
5945,29187,29186,138.0
5946,26007,26001,138.0
5947,45025,37153,230.0
5948,38059,38051,230.0
5949,28099,28123,161.0
5950,36077,36025,115.0
5951,28025,28155,126.97699408284024
5952,51550,51800,230.0
5953,47035,47145,322.0
5954,13289,13021,115.0
5955,20209,29165,161.0
5956,05015,05009,161.0
5957,45043,45051,805.0
5958,18039,18113,138.0
5959,54083,54097,138.0
5960,18165,18023,230.0
5961,31167,19193,345.0
5962,27011,27149,115.0
5963,13303,13163,399.0
5964,29135,29141,169.0
5965,31109,31141,345.0
5966,51065,51109,338.0
5967,40135,40021,69.0
5968,13107,13163,126.97699408284024
5969,37085,37183,230.0
5970,28075,01119,115.0
5971,01129,01097,115.0
5972,18035,18177,138.0
5973,44007,25027,345.0
5974,42095,34027,230.0
5975,29183,17013,138.0
5976,39083,39139,276.0
5977,51161,51071,138.0
5978,31153,31109,345.0
5979,28067,28073,161.0
5980,72147,72049,38.0
5981,72077,72139,115.0
5982,01061,01031,241.97699408284024
5983,29091,29179,161.0
5984,29031,17127,161.0
5985,50007,50013,115.0
5986,20049,20015,345.0
5987,38053,38007,169.0
5988,38059,38089,296.7628595569597
5989,38037,38041,66.7628595569597
5990,20031,20107,345.0
5991,38085,38059,66.7628595569597
5992,38083,38049,66.7628595569597
5993,38103,38049,66.7628595569597
5994,38039,38063,110.6
5995,38099,38071,69.0
5996,26159,26021,483.0
5997,22029,22025,115.0
5998,22009,22039,138.0
5999,22101,22007,230.0
6000,01043,01103,161.0
6001,13107,13167,169.0
6002,36099,36069,115.0
6003,19153,19015,345.0
6004,18181,18149,169.0
6005,28067,28073,230.0
6006,21139,21143,69.0
6007,21135,21089,169.0
6008,45007,45001,169.0
6009,31111,31063,69.0
6010,13193,13153,115.0
6011,27129,27127,69.0
6012,45087,45023,200.0
6013,13209,13309,230.0
6014,19165,19047,69.0
6015,25017,33015,345.0
6016,45071,45039,69.0
6017,45039,45023,269.0
6018,38099,38067,110.6
6019,45039,45023,299.0
6020,45057,45023,799.0
6021,45055,45057,230.0
6022,45025,45057,69.0
6023,45025,45057,69.0
6024,01113,13259,115.0
6025,12093,12111,230.0
6026,12033,01003,230.0
6027,12047,12121,184.0
6028,12047,12121,345.0
6029,47155,47093,69.0
6030,42089,42025,276.0
6031,45025,45069,138.0
6032,45055,45079,299.0
6033,45071,45079,230.0
6034,40089,48037,345.0
6035,72037,72053,169.0
6036,51095,51181,500.0
6037,19009,19165,138.0
6038,51095,51700,230.0
6039,51095,51700,575.0
6040,19003,19145,161.0
6041,19175,19003,161.0
6042,17115,17113,345.0
6043,17091,17053,169.0
6044,27013,27079,483.0
6045,27091,27033,169.0
6046,45067,45033,414.0
6047,38089,38011,230.0
6048,45069,45033,69.0
6049,45069,45031,69.0
6050,45027,45089,69.0
6051,40007,40059,69.0
6052,40075,40149,69.0
6053,45041,45061,69.0
6054,45025,45055,69.0
6055,28141,01059,169.0
6056,45055,45085,69.0
6057,45061,45085,69.0
6058,45055,45085,399.0
6059,13103,13251,115.0
6060,29011,29217,169.0
6061,29011,29097,338.0
6062,29057,29097,345.0
6063,29097,29145,169.0
6064,29077,29225,169.0
6065,29157,29186,66.7628595569597
6066,45043,45015,460.0
6067,45043,45089,230.0
6068,39039,39125,169.0
6069,45005,45029,69.0
6070,45005,45009,69.0
6071,39089,39031,276.0
6072,45065,45037,115.0
6073,37093,37155,115.0
6074,37093,37155,115.0
6075,13179,13183,230.0
6076,13019,13003,115.0
6077,19133,19193,138.0
6078,37155,45033,230.0
6079,37019,37155,230.0
6080,37093,37153,230.0
6081,37101,37191,514.0
6082,37017,37163,230.02060002765106
6083,21231,21199,230.0
6084,12095,12093,500.0
6085,12095,12093,500.0
6086,13277,13095,230.0
6087,22077,22125,230.0
6088,19071,19145,138.0
6089,19071,19145,69.0
6090,29087,29003,69.0
6091,19047,19085,69.0
6092,37103,37133,629.0
6093,46057,46029,69.0
6094,46029,46025,184.0
6095,46011,46077,69.0
6096,46011,46077,110.6
6097,46079,46011,69.0
6098,05067,05111,161.0
6099,37109,37071,200.0
6100,46067,46043,69.0
6101,46035,46087,115.0
6102,05037,05111,161.0
6103,46039,46057,69.0
6104,46039,46029,230.0
6105,27023,27083,115.0
6106,46027,46135,184.0
6107,19021,19151,69.0
6108,36107,36007,115.0
6109,46079,46087,69.0
6110,46125,46083,138.0
6111,46099,46125,69.0
6112,46079,46099,69.0
6113,46099,46101,69.0
6114,38099,27089,115.0
6115,46009,46135,353.0
6116,46067,46125,69.0
6117,46027,46135,69.0
6118,46125,46027,69.0
6119,19167,19149,138.0
6120,46127,46083,138.0
6121,46127,46083,69.0
6122,19167,46083,69.0
6123,19167,19119,138.0
6124,46091,46037,156.6
6125,46037,46025,115.0
6126,19141,19167,138.0
6127,19035,19141,414.0
6128,19035,19093,69.0
6129,19035,19149,69.0
6130,19149,19193,437.0
6131,01095,01009,115.0
6132,19041,19021,69.0
6133,01063,01119,169.0
6134,31153,31131,161.0
6135,31025,31155,69.0
6136,31053,31155,69.0
6137,20201,20117,115.0
6138,31095,20117,115.0
6139,31169,31059,169.0
6140,31113,31117,169.0
6141,31047,31111,69.0
6142,39119,39157,276.0
6143,19157,19123,161.0
6144,46127,46027,69.0
6145,01093,01127,161.0
6146,01093,01133,161.0
6147,46127,19193,138.0
6148,13069,13161,230.0
6149,31161,31045,115.0
6150,19093,19193,138.0
6151,39039,18033,138.0
6152,01077,47109,161.0
6153,34015,34011,230.02060002765106
6154,21107,21149,138.0
6155,21107,21149,69.0
6156,02090,02068,138.0
6157,26041,26109,195.97699408284024
6158,05063,05031,500.0
6159,19137,19145,69.0
6160,20189,20129,115.0
6161,19027,19161,69.0
6162,40151,40153,138.0
6163,40005,40121,126.97699408284024
6164,27049,55063,345.0
6165,34013,34017,525.9769940828403
6166,26103,26003,138.0
6167,31149,31017,69.0
6168,01035,01013,115.0
6169,20135,20165,115.0
6170,22047,22099,138.0
6171,01043,01133,161.0
6172,40019,40137,345.0
6173,13283,13175,115.0
6174,42115,42015,115.0
6175,18029,18135,345.0
6176,20199,20181,115.0
6177,13251,13031,115.0
6178,13029,13031,115.0
6179,31095,31169,115.0
6180,20097,20007,115.0
6181,28151,28049,230.0
6182,31181,31001,184.0
6183,26159,18039,345.0
6184,31139,31027,69.0
6185,20049,20099,345.0
6186,31099,31019,138.0
6187,55135,55087,476.0
6188,20057,20097,115.0
6189,09011,44009,115.0
6190,37093,37153,230.0
6191,17033,17101,207.0
6192,20001,20037,161.0
6193,42117,42063,345.0
6194,17115,17029,345.0
6195,18067,18181,169.0
6196,20021,29145,169.0
6197,45055,45079,138.0
6198,51073,51199,230.0
6199,31099,31061,69.0
6200,37055,37095,169.0
6201,45025,45069,115.0
6202,45067,45033,69.0
6203,45055,45061,69.0
6204,45011,45075,69.0
6205,45053,45049,644.0
6206,37141,37061,169.0
6207,37017,37141,169.0
6208,12093,12085,730.0
6209,12093,12111,500.0
6210,18035,18135,345.0
6211,29023,29181,69.0
6212,19071,19129,69.0
6213,19133,19085,69.0
6214,19047,19133,69.0
6215,38057,38049,115.0
6216,46041,46137,169.0
6217,46041,46137,338.0
6218,46041,46031,169.0
6219,29143,29133,69.0
6220,46093,46019,169.0
6221,46063,30011,169.0
6222,46063,46105,169.0
6223,46093,46105,460.0
6224,46065,46119,169.0
6225,46047,46033,69.0
6226,29017,29123,69.0
6227,29009,29109,69.0
6228,29223,29093,69.0
6229,46051,46029,299.0
6230,29093,29123,69.0
6231,29093,29179,138.0
6232,46011,46057,69.0
6233,29221,29093,138.0
6234,29119,29145,69.0
6235,46079,46077,69.0
6236,46087,46061,69.0
6237,46097,46061,69.0
6238,29009,29119,69.0
6239,46079,46097,69.0
6240,29209,29043,69.0
6241,46079,46101,69.0
6242,46087,46125,69.0
6243,29109,29043,69.0
6244,29167,29059,69.0
6245,46109,46037,110.6
6246,29077,29225,230.0
6247,29225,29059,69.0
6248,27081,27083,483.0
6249,29225,29043,69.0
6250,27173,27081,69.0
6251,29215,29065,69.0
6252,29105,29215,69.0
6253,19141,19167,138.0
6254,29067,29153,69.0
6255,29057,29167,161.0
6256,19035,19193,69.0
6257,19093,19193,69.0
6258,19035,19021,69.0
6259,19041,19141,414.0
6260,29029,29105,69.0
6261,29125,29161,138.0
6262,29125,29161,69.0
6263,29055,29161,69.0
6264,29131,29169,69.0
6265,29029,29169,69.0
6266,19041,19141,69.0
6267,31153,31025,69.0
6268,31065,31063,69.0
6269,05015,29209,69.0
6270,05015,05087,69.0
6271,05015,05087,69.0
6272,31029,31057,69.0
6273,05031,05111,69.0
6274,31087,31057,138.0
6275,31087,31085,69.0
6276,31029,31057,69.0
6277,31029,31085,69.0
6278,31087,31085,69.0
6279,31065,31083,69.0
6280,05077,05123,69.0
6281,05147,05037,69.0
6282,31137,31083,69.0
6283,19113,19095,69.0
6284,19009,19027,69.0
6285,19047,19093,69.0
6286,19025,19161,138.0
6287,05115,05071,69.0
6288,19025,19187,69.0
6289,05071,05047,69.0
6290,19025,19091,69.0
6291,19025,19151,69.0
6292,19137,19145,69.0
6293,29005,29147,169.0
6294,29087,29003,169.0
6295,31003,31107,184.0
6296,40093,40153,276.0
6297,40093,40011,69.0
6298,40093,40011,138.0
6299,31089,31149,69.0
6300,40065,40141,238.0
6301,40009,40129,506.0
6302,40075,40149,138.0
6303,40075,40015,69.0
6304,31103,31017,69.0
6305,31003,31139,69.0
6306,31027,31107,69.0
6307,31003,31183,69.0
6308,31003,31183,69.0
6309,31003,31119,299.0
6310,31089,31183,69.0
6311,31121,31143,169.0
6312,31121,31143,169.0
6313,31143,31185,169.0
6314,40073,40043,690.0
6315,31035,31181,69.0
6316,31035,31129,69.0
6317,31035,31129,69.0
6318,31181,31001,69.0
6319,31079,31001,138.0
6320,31079,31019,69.0
6321,40017,40051,138.0
6322,31099,31061,69.0
6323,31083,31061,69.0
6324,40133,40063,69.0
6325,40133,40081,69.0
6326,31137,31019,138.0
6327,19191,19089,169.0
6328,29221,29071,69.0
6329,29143,29207,69.0
6330,29031,29017,230.0
6331,29207,29017,69.0
6332,29207,29017,69.0
6333,29207,29023,69.0
6334,29035,29181,69.0
6335,29077,29043,69.0
6336,29167,29085,169.0
6337,29085,29015,169.0
6338,29207,29069,169.0
6339,40121,40063,138.0
6340,29143,29155,69.0
6341,29023,29069,69.0
6342,40069,40099,138.0
6343,29143,29201,330.0
6344,40019,40069,345.0
6345,40069,40121,345.0
6346,40071,20035,138.0
6347,40117,40103,138.0
6348,40103,40083,169.0
6349,40019,40049,138.0
6350,40075,40031,138.0
6351,40073,40109,345.0
6352,40141,48485,69.0
6353,20067,20189,69.0
6354,40041,40097,69.0
6355,20067,20081,115.0
6356,20025,20007,690.0
6357,40137,40051,307.0
6358,20173,20007,690.0
6359,40141,48487,169.0
6360,20173,20191,345.0
6361,20079,20155,69.0
6362,20173,20151,345.0
6363,40053,20191,345.0
6364,20015,20115,34.5
6365,20133,20207,69.0
6366,20001,20011,69.0
6367,17147,17039,338.0
6368,20091,20139,345.0
6369,17061,17171,138.0
6370,17137,17171,207.0
6371,17061,17171,207.0
6372,17061,17083,138.0
6373,17115,17147,69.0
6374,17129,17107,138.0
6375,17055,17199,138.0
6376,17133,17163,307.0
6377,01107,01075,126.97699408284024
6378,01039,01061,126.97699408284024
6379,28067,28061,184.0
6380,13255,13231,115.0
6381,13151,13035,169.0
6382,17153,17181,138.0
6383,20151,20007,115.0
6384,17107,17167,138.0
6385,21055,21107,69.0
6386,21233,21225,138.0
6387,21107,21225,69.0
6388,21033,21139,161.0
6389,01061,01045,115.0
6390,01053,01003,115.0
6391,12053,12017,615.0
6392,13271,13091,169.0
6393,28121,28079,322.0
6394,13151,13035,169.0
6395,21041,21103,69.0
6396,21017,21097,138.0
6397,21239,21041,138.0
6398,13139,13187,169.0
6399,21017,21161,69.0
6400,21025,21119,138.0
6401,21025,21193,69.0
6402,13133,13237,169.0
6403,13009,13237,169.0
6404,13119,13147,338.0
6405,13147,13105,169.0
6406,13229,13305,115.0
6407,13019,13003,115.0
6408,18147,18037,376.0
6409,17061,17013,238.0
6410,17125,17107,138.0
6411,17125,17107,138.0
6412,17027,17163,138.0
6413,18105,18013,69.0
6414,39061,21015,69.0
6415,12057,12081,169.0
6416,28001,28037,115.0
6417,18175,18071,138.0
6418,21233,21107,69.0
6419,21047,21107,69.0
6420,28071,28093,161.0
6421,21101,21225,230.0
6422,21093,21163,169.0
6423,28057,28081,126.97699408284024
6424,21093,21163,169.0
6425,21103,21223,69.0
6426,21239,21073,169.0
6427,21239,21209,169.0
6428,21239,21067,138.0
6429,28129,28061,230.0
6430,21165,21175,69.0
6431,21013,21121,69.0
6432,18051,18173,69.0
6433,18125,18173,69.0
6434,28067,28111,161.0
6435,17027,17189,138.0
6436,17033,17079,207.0
6437,28069,28099,322.0
6438,18109,18105,69.0
6439,28091,28073,115.0
6440,28075,28101,115.0
6441,46095,46071,169.0
6442,28099,28079,161.0
6443,18055,18105,138.0
6444,18055,18093,138.0
6445,18027,18037,69.0
6446,28163,28089,115.0
6447,18175,18019,69.0
6448,18143,18019,69.0
6449,18143,18019,69.0
6450,18137,18079,161.0
6451,28095,28057,161.0
6452,28011,28027,115.0
6453,28043,28161,322.0
6454,28099,28079,161.0
6455,28099,28101,161.0
6456,28103,28069,161.0
6457,28087,28103,161.0
6458,28057,28081,161.0
6459,28105,28025,322.0
6460,28087,28105,161.0
6461,28005,28113,169.0
6462,28023,28153,169.0
6463,28109,28045,460.0
6464,28121,28049,115.0
6465,28121,28127,115.0
6466,28121,28129,66.7628595569597
6467,28079,28123,161.0
6468,37049,37031,115.0
6469,37093,37051,169.0
6470,37163,37051,338.0
6471,18095,18057,69.0
6472,37057,37151,169.0
6473,37127,37065,568.0
6474,28151,28125,126.97699408284024
6475,28151,28125,126.97699408284024
6476,28149,28125,115.0
6477,28129,28127,169.0
6478,46007,46102,169.0
6479,37123,37125,169.0
6480,37109,37045,338.0
6481,28129,28127,253.95398816568047
6482,37109,37045,295.97699408284024
6483,28129,28061,115.0
6484,31031,46007,169.0
6485,28035,28131,115.0
6486,28011,28133,230.0
6487,28161,28135,169.0
6488,28135,28119,115.0
6489,28137,28107,115.0
6490,28137,28107,161.0
6491,01033,28117,161.0
6492,28145,28093,66.7628595569597
6493,22117,22105,284.0
6494,28145,28139,330.0
6495,28145,28081,161.0
6496,22117,28147,115.0
6497,22117,28037,500.0
6498,45049,45013,169.0
6499,28153,28067,115.0
6500,28153,28111,161.0
6501,28013,28155,161.0
6502,28157,28005,126.97699408284024
6503,28019,28155,322.0
6504,28163,28053,115.0
6505,28157,28001,115.0
6506,28007,28097,115.0
6507,28009,28093,161.0
6508,45091,45057,568.0206000276511
6509,28017,28013,161.0
6510,28049,28037,500.0
6511,47055,47119,161.0
6512,28129,28031,184.0
6513,37035,37003,200.0
6514,47149,47015,161.0
6515,37193,51197,500.0
6516,27013,27161,69.0
6517,27013,27043,138.0
6518,37117,37015,230.0
6519,27019,27143,169.0
6520,27019,27143,169.0
6521,27139,27143,169.0
6522,37091,37117,230.0
6523,37091,37015,230.0
6524,37089,37021,115.0
6525,18059,18057,299.0
6526,37025,37167,338.0
6527,37183,37077,169.0
6528,37103,37031,126.97699408284024
6529,37033,37157,169.0
6530,37193,37119,500.0
6531,37039,37113,161.0
6532,37039,37113,161.0
6533,37187,37041,230.0
6534,37119,37045,500.0
6535,27089,27135,69.0
6536,27091,27063,407.0
6537,27129,27085,69.0
6538,55037,26071,207.0
6539,55075,26043,69.0
6540,37191,37061,115.0
6541,39131,39141,169.0
6542,39159,39021,169.0
6543,37127,37195,230.0
6544,55003,55099,169.0
6545,37079,37147,169.0
6546,39175,39033,169.0
6547,36107,36109,169.0
6548,36107,36109,169.0
6549,55109,55095,69.0
6550,51187,51157,169.0
6551,51113,51157,169.0
6552,37037,37085,115.0
6553,42117,36015,345.0
6554,54067,54015,169.0
6555,54039,54015,169.0
6556,42059,54051,169.0
6557,45067,45051,115.0
6558,37099,37113,322.0
6559,37101,37191,230.0
6560,37111,37161,200.0
6561,37173,37113,161.0
6562,37199,37021,345.0
6563,27169,27055,69.0
6564,37053,37139,230.0
6565,37017,37155,115.0
6566,20009,20167,69.0
6567,20053,20159,169.0
6568,20095,20077,138.0
6569,37159,37119,500.0
6570,37159,37119,100.0
6571,37165,37155,296.7628595569597
6572,37123,37167,430.0
6573,55083,55087,483.0
6574,37175,37021,230.0
6575,37175,37021,230.0
6576,37179,37167,200.0
6577,40017,40011,138.0
6578,40033,40031,138.0
6579,40141,40033,238.0
6580,37185,37181,115.0
6581,40031,40137,345.0
6582,55113,55007,115.0
6583,20135,20051,169.0
6584,37079,37191,115.0
6585,45003,13073,230.0
6586,45003,13073,230.0
6587,37199,47073,460.0
6588,28007,28079,115.0
6589,37199,37115,169.0
6590,18009,18179,169.0
